"","drama","length","begin","end","Speaker.figure_surface","Speaker.figure_id","Token.surface","Token.pos","Token.lemma"
"23059","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"mit","APPR","mit"
"23060","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Kerzen","NN","kerz"
"23061","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Will","NE","wollen"
"23062","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"folgen","VVFIN","folgen"
"23063","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,".","$.","--"
"23064","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"»","XY","»"
"23065","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Eine","ART","ein"
"23066","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Kerze","NN","kerze"
"23067","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"ist","VAFIN","sein"
"23068","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"genug","ADV","genug"
"23069","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23070","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Ihr","PPOSAT","ihr"
"23071","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Leute","NN","leute"
"23072","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"«","CARD","«"
"23073","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23074","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"ruf","VVFIN","ruf"
"23075","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23076","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23077","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"und","KON","und"
"23078","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"die","ART","der"
"23079","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"nehm","ADJD","nehm"
"23080","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23081","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"selber","ADV","selber"
"23082","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23083","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Ergreife","NN","ergreif"
"23084","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"deine","PPOSAT","dein"
"23085","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23086","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"diese","PDAT","dieser"
"23087","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Hand","NN","hand"
"23088","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23089","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"–","XY","–"
"23090","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Und","KON","und"
"23091","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"langsam","ADJD","langsam"
"23092","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"steigen","VVFIN","steigen"
"23093","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"wir","PPER","wir"
"23094","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"die","ART","der"
"23095","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Treppe","NN","treppe"
"23096","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23097","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"stumm","VVFIN","stumm"
"23098","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23099","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Als","KOUS","als"
"23100","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"wär","VAFIN","sein"
"23101","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"uns","PPER","uns"
"23102","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"kein","PIAT","kein"
"23103","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Gedanke","NN","gedanke"
"23104","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"in","APPR","in"
"23105","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"der","ART","der"
"23106","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Brust","NN","brust"
"23107","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23108","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Daß","KOUS","daß"
"23109","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"nur","ADV","nur"
"23110","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"das","ART","der"
"23111","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Rauschen","NN","rauschen"
"23112","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"sich","PRF","sich"
"23113","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"von","APPR","von"
"23114","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"deinem","PPOSAT","dein"
"23115","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Kleide","NN","kleide"
"23116","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23117","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Noch","ADV","noch"
"23118","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"in","APPR","in"
"23119","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"den","ART","der"
"23120","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"weiten","ADJA","weit"
"23121","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Hallen","NN","halle"
"23122","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"hören","VVINF","hören"
"23123","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"läßt","VVFIN","lassen"
"23124","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,".","$.","--"
"23125","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Dann","ADV","dann"
"23126","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"–","XY","–"
"23127","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"–","XY","–"
"23128","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Schläfst","NN","schläfst"
"23129","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23130","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,",","$,","--"
"23131","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"Agnes","NE","agnes"
"23132","r0px.0",25616,132916,134021,"Ottokar, ihr Sohn.",2,"?","$.","--"
"23133","r0px.0",25616,134028,134046,"Agnes, ihre Tochter.",7,"–","XY","–"
"23134","r0px.0",25616,134028,134046,"Agnes, ihre Tochter.",7,"Schlafen","NN","schlafen"
"23135","r0px.0",25616,134028,134046,"Agnes, ihre Tochter.",7,"?","$.","--"
"23136","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Weil","KOUS","weil"
"23137","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23138","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"plötzlich","ADJD","plötzlich"
"23139","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"So","ADV","so"
"23140","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"still","ADJD","still"
"23141","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"–","XY","–"
"23142","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Nun","ADV","nun"
"23143","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"weiter","PTKVZ","weiter"
"23144","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,".","$.","--"
"23145","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Leise","ADJD","leise"
"23146","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"öffne","VVFIN","öffnen"
"23147","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23148","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Die","ART","der"
"23149","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Türe","NN","türe"
"23150","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23151","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"schließe","VVFIN","schließen"
"23152","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"leise","ADJD","leise"
"23153","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"sie","PPER","sie"
"23154","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23155","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"als","KOUS","als"
"23156","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"wär","VAFIN","sein"
"23157","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Es","PPER","es"
"23158","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"mir","PPER","sich"
"23159","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"verboten","VVPP","verbieten"
"23160","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,".","$.","--"
"23161","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Denn","KON","denn"
"23162","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"es","PPER","es"
"23163","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"schauert","VVFIN","schauern"
"23164","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"stets","ADV","stets"
"23165","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Der","ART","der"
"23166","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Mensch","NN","mensch"
"23167","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23168","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"wo","PWAV","wo"
"23169","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"man","PIS","man"
"23170","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"als","APPR","als"
"23171","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Kind","NN","kind"
"23172","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"es","PPER","es"
"23173","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"ihm","PPER","ihm"
"23174","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"gelehrt","VVPP","lehren"
"23175","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,".","$.","--"
"23176","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Wir","PPER","wir"
"23177","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"setzen","VVFIN","setzen"
"23178","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"uns","PPER","uns"
"23179","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,".","$.","--"
"23180","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Ich","PPER","ich"
"23181","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"ziehe","VVFIN","ziehen"
"23182","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"sanft","ADJD","sanfen"
"23183","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"dich","PRF","dich"
"23184","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"nieder","PTKVZ","nieder"
"23185","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23186","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Mit","APPR","mit"
"23187","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"meinen","PPOSAT","mein"
"23188","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Armen","NN","arme"
"23189","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"stark","ADJD","stark"
"23190","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"umspann","VVFIN","umspann"
"23191","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23192","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"dich","PRF","dich"
"23193","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23194","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Und","KON","und"
"23195","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"alle","PIDAT","aller"
"23196","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Liebe","NN","liebe"
"23197","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"sprech","VVFIN","sprech"
"23198","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23199","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"aus","APPR","aus"
"23200","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"mit","APPR","mit"
"23201","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"einem","ART","ein"
"23202","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,",","$,","--"
"23203","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Mit","APPR","mit"
"23204","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"diesem","PDAT","dieser"
"23205","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"Kuß","NN","kuß"
"23206","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,".","$.","--"
"23207","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"So","ADV","so"
"23208","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"sahst","VVFIN","sahen"
"23209","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23210","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"niemand","PIS","niemand"
"23211","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"noch","ADV","noch"
"23212","r0px.0",25616,134051,134479,"Ottokar, ihr Sohn.",2,"?","$.","--"
"23213","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"Es","PPER","es"
"23214","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"schien","VVFIN","scheinen"
"23215","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"mir","PPER","sich"
"23216","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"kürzlich","ADV","kürzlich"
"23217","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"fast","ADV","fast"
"23218","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,",","$,","--"
"23219","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"als","APPR","als"
"23220","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"schlichen","ADJA","schlich"
"23221","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"zwei","CARD","zwei"
"23222","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"Gestalten","NN","gestalt"
"23223","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"um","APPR","um"
"23224","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"den","ART","der"
"23225","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,"Berg","NN","berg"
"23226","r0px.0",25616,134484,134599,"Barnabe, ihre Tochter.",14,".","$.","--"
"23227","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"Was","PWS","was"
"23228","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"sprichst","VVFIN","sprichen"
"23229","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"du","PPER","du"
"23230","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"denn","ADV","denn"
"23231","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"Mit","APPR","mit"
"23232","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"jenem","PDAT","jener"
"23233","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"Mädchen","NN","mädchen"
"23234","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"stets","ADV","stets"
"23235","r0px.0",25616,134605,134659,"Agnes, ihre Tochter.",7,"?","$.","--"
"23236","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Wo","PWAV","wo"
"23237","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"blieb","VVFIN","bleiben"
"23238","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23239","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"stehen","VVFIN","stehen"
"23240","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"?","$.","--"
"23241","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Ja","PTKANT","ja"
"23242","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23243","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"bei","APPR","bei"
"23244","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"dem","ART","der"
"23245","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Kuß","NN","kuß"
"23246","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,".","$.","--"
"23247","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"–","XY","–"
"23248","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Dann","ADV","dann"
"23249","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"kühner","ADJD","kühn"
"23250","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"wird","VAFIN","werden"
"23251","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"die","ART","der"
"23252","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Liebe","NN","liebe"
"23253","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23254","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Und","KON","und"
"23255","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"weil","KOUS","weil"
"23256","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23257","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"mein","PPOSAT","mein"
"23258","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"bist","VAFIN","sein"
"23259","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"–","ITJ","–"
"23260","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"bist","VAFIN","sein"
"23261","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23262","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"denn","ADV","denn"
"23263","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"nicht","PTKNEG","nicht"
"23264","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"mein","PPOSAT","mein"
"23265","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"?","$.","--"
"23266","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"So","ADV","so"
"23267","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"nehm","VVFIN","nehm"
"23268","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23269","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"dir","PRF","dir"
"23270","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"den","ART","der"
"23271","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Hut","NN","hut"
"23272","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"vom","APPRART","von"
"23273","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Haupte","NN","haupte"
"23274","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23275","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"störe","VVFIN","stören"
"23276","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Der","ART","der"
"23277","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Locken","NN","locken"
"23278","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"steife","VVFIN","steif"
"23279","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Ordnung","NN","ordnung"
"23280","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23281","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"drücke","ADJA","drücken"
"23282","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"kühn","CARD","kühn"
"23283","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Das","ART","der"
"23284","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Tuch","NN","tuch"
"23285","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"hinweg","APZR","hinweg"
"23286","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23287","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"du","PPER","du"
"23288","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"lispelst","VVFIN","lispelen"
"23289","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"leis","NE","leis"
"23290","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,":","$.","--"
"23291","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"o","ADV","O"
"23292","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"lösche","ADJA","lösch"
"23293","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Das","ART","der"
"23294","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Licht","NN","licht"
"23295","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"!","$.","--"
"23296","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Und","KON","und"
"23297","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"plötzlich","ADJD","plötzlich"
"23298","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23299","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"tief","ADJD","tief"
"23300","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"verhüllend","ADJD","verhüllend"
"23301","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23302","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"webt","ADJD","weben"
"23303","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Die","ART","der"
"23304","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Nacht","NN","nacht"
"23305","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"den","ART","der"
"23306","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Schleier","NN","schleier"
"23307","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"um","APPR","um"
"23308","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"die","ART","der"
"23309","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"heil'ge","ADJA","heil'g"
"23310","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Liebe","NN","liebe"
"23311","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,",","$,","--"
"23312","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"Wie","PWAV","wie"
"23313","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,"jetzt","ADV","jetzt"
"23314","r0px.0",25616,134665,135105,"Ottokar, ihr Sohn.",2,".","$.","--"
"23315","r0px.0",25616,135111,135160,"Barnabe, ihre Tochter.",14,"O","NE","O"
"23316","r0px.0",25616,135111,135160,"Barnabe, ihre Tochter.",14,"Ritter","NE","ritter"
"23317","r0px.0",25616,135111,135160,"Barnabe, ihre Tochter.",14,"!","$.","--"
"23318","r0px.0",25616,135111,135160,"Barnabe, ihre Tochter.",14,"Ritter","NE","ritter"
"23319","r0px.0",25616,135111,135160,"Barnabe, ihre Tochter.",14,"!","$.","--"
"23320","r0px.0",25616,135165,135196,"Agnes, ihre Tochter.",7,"","",""
"23321","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Nun","ADV","nun"
"23322","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"entwallt","VVFIN","entwallen"
"23323","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Gleich","ADV","gleich"
"23324","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"einem","ART","ein"
"23325","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"frühling-angeschwellten","ADJA","frühling-angeschwellt"
"23326","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Strom","NN","strom"
"23327","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Die","ART","der"
"23328","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Regung","NN","regung"
"23329","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"ohne","APPR","ohne"
"23330","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Maß","NN","maß"
"23331","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"und","KON","und"
"23332","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Ordnung","NN","ordnung"
"23333","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"–","VVFIN","–"
"23334","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"schnell","ADJD","schnell"
"23335","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Lös","NN","lös"
"23336","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"ich","PPER","ich"
"23337","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"die","ART","der"
"23338","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"Schleife","NN","schleife"
"23339","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,",","$,","--"
"23340","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"schnell","ADJD","schnell"
"23341","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"noch","ADV","noch"
"23342","r0px.0",25616,135201,135450,"Ottokar, ihr Sohn.",2,"eine","ART","ein"
