drama,length,begin,end,Speaker/figure_surface,Speaker/figure_id,Token/surface,Token/pos,Token/lemma
rksp.0,25365,2594,2662,DER PRINZ,10,die,ART,der
rksp.0,25365,2594,2662,DER PRINZ,10,Kunst,NN,kunst
rksp.0,25365,2594,2662,DER PRINZ,10,?,$.,--
rksp.0,25365,2667,2707,"Conti, Maler.",6,Prinz,NN,prinz
rksp.0,25365,2667,2707,"Conti, Maler.",6,",","$,",--
rksp.0,25365,2667,2707,"Conti, Maler.",6,die,ART,der
rksp.0,25365,2667,2707,"Conti, Maler.",6,Kunst,NN,kunst
rksp.0,25365,2667,2707,"Conti, Maler.",6,geht,VVFIN,gehen
rksp.0,25365,2667,2707,"Conti, Maler.",6,nach,APPR,nach
rksp.0,25365,2667,2707,"Conti, Maler.",6,Brot,NN,brot
rksp.0,25365,2667,2707,"Conti, Maler.",6,.,$.,--
rksp.0,25365,2712,2849,DER PRINZ,10,Das,PDS,der
rksp.0,25365,2712,2849,DER PRINZ,10,muß,VMFIN,müssen
rksp.0,25365,2712,2849,DER PRINZ,10,sie,PPER,sie
rksp.0,25365,2712,2849,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,2712,2849,DER PRINZ,10,;,$.,--
rksp.0,25365,2712,2849,DER PRINZ,10,das,PDS,der
rksp.0,25365,2712,2849,DER PRINZ,10,soll,VMFIN,sollen
rksp.0,25365,2712,2849,DER PRINZ,10,sie,PPER,sie
rksp.0,25365,2712,2849,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,2712,2849,DER PRINZ,10,",","$,",--
rksp.0,25365,2712,2849,DER PRINZ,10,–,XY,–
rksp.0,25365,2712,2849,DER PRINZ,10,in,APPR,in
rksp.0,25365,2712,2849,DER PRINZ,10,meinem,PPOSAT,mein
rksp.0,25365,2712,2849,DER PRINZ,10,kleinen,ADJA,klein
rksp.0,25365,2712,2849,DER PRINZ,10,Gebiete,NN,gebiet
rksp.0,25365,2712,2849,DER PRINZ,10,gewiß,ADV,gewiß
rksp.0,25365,2712,2849,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,2712,2849,DER PRINZ,10,.,$.,--
rksp.0,25365,2712,2849,DER PRINZ,10,–,XY,–
rksp.0,25365,2712,2849,DER PRINZ,10,Aber,KON,aber
rksp.0,25365,2712,2849,DER PRINZ,10,der,ART,der
rksp.0,25365,2712,2849,DER PRINZ,10,Künstler,NN,künstler
rksp.0,25365,2712,2849,DER PRINZ,10,muß,VMFIN,müssen
rksp.0,25365,2712,2849,DER PRINZ,10,auch,ADV,auch
rksp.0,25365,2712,2849,DER PRINZ,10,arbeiten,VVINF,arbeiten
rksp.0,25365,2712,2849,DER PRINZ,10,wollen,VMFIN,wollen
rksp.0,25365,2712,2849,DER PRINZ,10,.,$.,--
rksp.0,25365,2854,2960,"Conti, Maler.",6,Arbeiten,NN,arbeit
rksp.0,25365,2854,2960,"Conti, Maler.",6,?,$.,--
rksp.0,25365,2854,2960,"Conti, Maler.",6,Das,PDS,der
rksp.0,25365,2854,2960,"Conti, Maler.",6,ist,VAFIN,sein
rksp.0,25365,2854,2960,"Conti, Maler.",6,seine,PPOSAT,sein
rksp.0,25365,2854,2960,"Conti, Maler.",6,Lust,NN,lust
rksp.0,25365,2854,2960,"Conti, Maler.",6,.,$.,--
rksp.0,25365,2854,2960,"Conti, Maler.",6,Nur,ADV,nur
rksp.0,25365,2854,2960,"Conti, Maler.",6,zu,PTKA,zu
rksp.0,25365,2854,2960,"Conti, Maler.",6,viel,PIDAT,viel
rksp.0,25365,2854,2960,"Conti, Maler.",6,arbeiten,VVINF,arbeiten
rksp.0,25365,2854,2960,"Conti, Maler.",6,müssen,VMFIN,müssen
rksp.0,25365,2854,2960,"Conti, Maler.",6,",","$,",--
rksp.0,25365,2854,2960,"Conti, Maler.",6,kann,VMFIN,können
rksp.0,25365,2854,2960,"Conti, Maler.",6,ihn,PPER,ihn
rksp.0,25365,2854,2960,"Conti, Maler.",6,um,APPR,um
rksp.0,25365,2854,2960,"Conti, Maler.",6,den,ART,der
rksp.0,25365,2854,2960,"Conti, Maler.",6,Namen,NN,name
rksp.0,25365,2854,2960,"Conti, Maler.",6,Künstler,NN,künstler
rksp.0,25365,2854,2960,"Conti, Maler.",6,bringen,VVINF,bringen
rksp.0,25365,2854,2960,"Conti, Maler.",6,.,$.,--
rksp.0,25365,2965,3080,DER PRINZ,10,Ich,PPER,ich
rksp.0,25365,2965,3080,DER PRINZ,10,meine,VVFIN,meinen
rksp.0,25365,2965,3080,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,2965,3080,DER PRINZ,10,vieles,PIS,viele
rksp.0,25365,2965,3080,DER PRINZ,10,;,$.,--
rksp.0,25365,2965,3080,DER PRINZ,10,sondern,KON,sondern
rksp.0,25365,2965,3080,DER PRINZ,10,viel,ADV,viel
rksp.0,25365,2965,3080,DER PRINZ,10,:,$.,--
rksp.0,25365,2965,3080,DER PRINZ,10,ein,ART,ein
rksp.0,25365,2965,3080,DER PRINZ,10,weniges,ADJA,wenig
rksp.0,25365,2965,3080,DER PRINZ,10,;,$.,--
rksp.0,25365,2965,3080,DER PRINZ,10,aber,KON,aber
rksp.0,25365,2965,3080,DER PRINZ,10,mit,APPR,mit
rksp.0,25365,2965,3080,DER PRINZ,10,Fleiß,NN,fleiß
rksp.0,25365,2965,3080,DER PRINZ,10,.,$.,--
rksp.0,25365,2965,3080,DER PRINZ,10,–,VVIMP,–
rksp.0,25365,2965,3080,DER PRINZ,10,Sie,PPER,sie
rksp.0,25365,2965,3080,DER PRINZ,10,kommen,VVFIN,kommen
rksp.0,25365,2965,3080,DER PRINZ,10,doch,ADV,doch
rksp.0,25365,2965,3080,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,2965,3080,DER PRINZ,10,leer,ADJD,leer
rksp.0,25365,2965,3080,DER PRINZ,10,",","$,",--
rksp.0,25365,2965,3080,DER PRINZ,10,Conti,NE,conti
rksp.0,25365,2965,3080,DER PRINZ,10,?,$.,--
rksp.0,25365,3085,3261,"Conti, Maler.",6,Ich,PPER,ich
rksp.0,25365,3085,3261,"Conti, Maler.",6,bringe,VVFIN,bringen
rksp.0,25365,3085,3261,"Conti, Maler.",6,das,ART,der
rksp.0,25365,3085,3261,"Conti, Maler.",6,Porträt,NN,porträt
rksp.0,25365,3085,3261,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3085,3261,"Conti, Maler.",6,welches,PRELS,welcher
rksp.0,25365,3085,3261,"Conti, Maler.",6,Sie,PPER,sie
rksp.0,25365,3085,3261,"Conti, Maler.",6,mir,PPER,sich
rksp.0,25365,3085,3261,"Conti, Maler.",6,befohlen,VVPP,befehlen
rksp.0,25365,3085,3261,"Conti, Maler.",6,haben,VAFIN,haben
rksp.0,25365,3085,3261,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3085,3261,"Conti, Maler.",6,gnädiger,ADJA,gnädig
rksp.0,25365,3085,3261,"Conti, Maler.",6,Herr,NN,herr
rksp.0,25365,3085,3261,"Conti, Maler.",6,.,$.,--
rksp.0,25365,3085,3261,"Conti, Maler.",6,Und,KON,und
rksp.0,25365,3085,3261,"Conti, Maler.",6,bringe,VVFIN,bringen
rksp.0,25365,3085,3261,"Conti, Maler.",6,noch,ADV,noch
rksp.0,25365,3085,3261,"Conti, Maler.",6,eines,PIS,ein
rksp.0,25365,3085,3261,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3085,3261,"Conti, Maler.",6,welches,PRELS,welcher
rksp.0,25365,3085,3261,"Conti, Maler.",6,Sie,PPER,sie
rksp.0,25365,3085,3261,"Conti, Maler.",6,mir,PPER,sich
rksp.0,25365,3085,3261,"Conti, Maler.",6,nicht,PTKNEG,nicht
rksp.0,25365,3085,3261,"Conti, Maler.",6,befohlen,VVPP,befohlen
rksp.0,25365,3085,3261,"Conti, Maler.",6,:,$.,--
rksp.0,25365,3085,3261,"Conti, Maler.",6,aber,ADV,aber
rksp.0,25365,3085,3261,"Conti, Maler.",6,weil,KOUS,weil
rksp.0,25365,3085,3261,"Conti, Maler.",6,es,PPER,es
rksp.0,25365,3085,3261,"Conti, Maler.",6,gesehen,VVPP,sehen
rksp.0,25365,3085,3261,"Conti, Maler.",6,zu,PTKZU,zu
rksp.0,25365,3085,3261,"Conti, Maler.",6,werden,VAINF,werden
rksp.0,25365,3085,3261,"Conti, Maler.",6,verdienet,VVPP,verdienen
rksp.0,25365,3085,3261,"Conti, Maler.",6,–,XY,–
rksp.0,25365,3266,3325,DER PRINZ,10,Jenes,NE,jenes
rksp.0,25365,3266,3325,DER PRINZ,10,ist,VAFIN,sein
rksp.0,25365,3266,3325,DER PRINZ,10,?,$.,--
rksp.0,25365,3266,3325,DER PRINZ,10,–,XY,–
rksp.0,25365,3266,3325,DER PRINZ,10,Kann,VMFIN,können
rksp.0,25365,3266,3325,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3266,3325,DER PRINZ,10,mich,PRF,mich
rksp.0,25365,3266,3325,DER PRINZ,10,doch,ADV,doch
rksp.0,25365,3266,3325,DER PRINZ,10,kaum,ADV,kaum
rksp.0,25365,3266,3325,DER PRINZ,10,erinnern,VVFIN,erinnern
rksp.0,25365,3266,3325,DER PRINZ,10,–,ADJD,–
rksp.0,25365,3330,3356,"Conti, Maler.",6,Die,ART,der
rksp.0,25365,3330,3356,"Conti, Maler.",6,Gräfin,NN,gräfin
rksp.0,25365,3330,3356,"Conti, Maler.",6,Orsina,NE,orsina
rksp.0,25365,3330,3356,"Conti, Maler.",6,.,$.,--
rksp.0,25365,3361,3425,DER PRINZ,10,Wahr,NN,wahr
rksp.0,25365,3361,3425,DER PRINZ,10,"!",$.,--
rksp.0,25365,3361,3425,DER PRINZ,10,–,XY,–
rksp.0,25365,3361,3425,DER PRINZ,10,Der,ART,der
rksp.0,25365,3361,3425,DER PRINZ,10,Auftrag,NN,auftrag
rksp.0,25365,3361,3425,DER PRINZ,10,ist,VAFIN,sein
rksp.0,25365,3361,3425,DER PRINZ,10,nur,ADV,nur
rksp.0,25365,3361,3425,DER PRINZ,10,ein,ART,ein
rksp.0,25365,3361,3425,DER PRINZ,10,wenig,PIS,wenig
rksp.0,25365,3361,3425,DER PRINZ,10,von,APPR,von
rksp.0,25365,3361,3425,DER PRINZ,10,lange,ADV,lange
rksp.0,25365,3361,3425,DER PRINZ,10,her,PTKVZ,her
rksp.0,25365,3361,3425,DER PRINZ,10,.,$.,--
rksp.0,25365,3430,3577,"Conti, Maler.",6,Unsere,PPOSAT,unser
rksp.0,25365,3430,3577,"Conti, Maler.",6,schönen,ADJA,schön
rksp.0,25365,3430,3577,"Conti, Maler.",6,Damen,NN,dame
rksp.0,25365,3430,3577,"Conti, Maler.",6,sind,VAFIN,sein
rksp.0,25365,3430,3577,"Conti, Maler.",6,nicht,PTKNEG,nicht
rksp.0,25365,3430,3577,"Conti, Maler.",6,alle,PIDAT,aller
rksp.0,25365,3430,3577,"Conti, Maler.",6,Tage,NN,tag
rksp.0,25365,3430,3577,"Conti, Maler.",6,zum,APPRART,zu
rksp.0,25365,3430,3577,"Conti, Maler.",6,Malen,NN,malen
rksp.0,25365,3430,3577,"Conti, Maler.",6,.,$.,--
rksp.0,25365,3430,3577,"Conti, Maler.",6,Die,ART,der
rksp.0,25365,3430,3577,"Conti, Maler.",6,Gräfin,NN,gräfin
rksp.0,25365,3430,3577,"Conti, Maler.",6,hat,VAFIN,haben
rksp.0,25365,3430,3577,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3430,3577,"Conti, Maler.",6,seit,APPR,seit
rksp.0,25365,3430,3577,"Conti, Maler.",6,drei,CARD,drei
rksp.0,25365,3430,3577,"Conti, Maler.",6,Monaten,NN,monat
rksp.0,25365,3430,3577,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3430,3577,"Conti, Maler.",6,gerade,ADV,gerade
rksp.0,25365,3430,3577,"Conti, Maler.",6,Einmal,ADV,einmal
rksp.0,25365,3430,3577,"Conti, Maler.",6,sich,PRF,sich
rksp.0,25365,3430,3577,"Conti, Maler.",6,entschließen,VVFIN,entschließen
rksp.0,25365,3430,3577,"Conti, Maler.",6,können,VMFIN,können
rksp.0,25365,3430,3577,"Conti, Maler.",6,",","$,",--
rksp.0,25365,3430,3577,"Conti, Maler.",6,zu,PTKZU,zu
rksp.0,25365,3430,3577,"Conti, Maler.",6,sitzen,VVINF,sitzen
rksp.0,25365,3430,3577,"Conti, Maler.",6,.,$.,--
rksp.0,25365,3582,3613,DER PRINZ,10,Wo,PWAV,wo
rksp.0,25365,3582,3613,DER PRINZ,10,sind,VAFIN,sein
rksp.0,25365,3582,3613,DER PRINZ,10,die,ART,der
rksp.0,25365,3582,3613,DER PRINZ,10,Stücke,NN,stück
rksp.0,25365,3582,3613,DER PRINZ,10,?,$.,--
rksp.0,25365,3618,3657,"Conti, Maler.",6,In,APPR,in
rksp.0,25365,3618,3657,"Conti, Maler.",6,dem,ART,der
rksp.0,25365,3618,3657,"Conti, Maler.",6,Vorzimmer,NN,vorzimmer
rksp.0,25365,3618,3657,"Conti, Maler.",6,:,$.,--
rksp.0,25365,3618,3657,"Conti, Maler.",6,ich,PPER,ich
rksp.0,25365,3618,3657,"Conti, Maler.",6,hole,VVFIN,holen
rksp.0,25365,3618,3657,"Conti, Maler.",6,sie,PPER,sie
rksp.0,25365,3618,3657,"Conti, Maler.",6,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,Ihr,PPOSAT,ihr
rksp.0,25365,3708,4360,DER PRINZ,10,Bild,NN,bild
rksp.0,25365,3708,4360,DER PRINZ,10,"!",$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,mag,VMFIN,mögen
rksp.0,25365,3708,4360,DER PRINZ,10,"!",$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Ihr,PPOSAT,ihr
rksp.0,25365,3708,4360,DER PRINZ,10,Bild,NN,bild
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,ist,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,sie,PPER,sie
rksp.0,25365,3708,4360,DER PRINZ,10,doch,ADV,doch
rksp.0,25365,3708,4360,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,3708,4360,DER PRINZ,10,selber,ADV,selber
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Und,KON,und
rksp.0,25365,3708,4360,DER PRINZ,10,vielleicht,ADV,vielleicht
rksp.0,25365,3708,4360,DER PRINZ,10,find,ADJD,find
rksp.0,25365,3708,4360,DER PRINZ,10,',$[,--
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,in,APPR,in
rksp.0,25365,3708,4360,DER PRINZ,10,dem,ART,der
rksp.0,25365,3708,4360,DER PRINZ,10,Bilde,NN,bilde
rksp.0,25365,3708,4360,DER PRINZ,10,wieder,ADV,wieder
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,was,PWS,was
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,in,APPR,in
rksp.0,25365,3708,4360,DER PRINZ,10,der,ART,der
rksp.0,25365,3708,4360,DER PRINZ,10,Person,NN,person
rksp.0,25365,3708,4360,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,3708,4360,DER PRINZ,10,mehr,ADV,mehr
rksp.0,25365,3708,4360,DER PRINZ,10,erblicke,VVFIN,erblicken
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,will,VMFIN,wollen
rksp.0,25365,3708,4360,DER PRINZ,10,es,PPER,es
rksp.0,25365,3708,4360,DER PRINZ,10,aber,ADV,aber
rksp.0,25365,3708,4360,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,3708,4360,DER PRINZ,10,wiederfinden,VVINF,wiederfinden
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Der,ART,der
rksp.0,25365,3708,4360,DER PRINZ,10,beschwerliche,ADJA,beschwerlich
rksp.0,25365,3708,4360,DER PRINZ,10,Maler,NN,maler
rksp.0,25365,3708,4360,DER PRINZ,10,"!",$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,Ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,glaube,VVFIN,glauben
rksp.0,25365,3708,4360,DER PRINZ,10,gar,ADV,gar
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,sie,PPER,sie
rksp.0,25365,3708,4360,DER PRINZ,10,hat,VAFIN,haben
rksp.0,25365,3708,4360,DER PRINZ,10,ihn,PPER,ihn
rksp.0,25365,3708,4360,DER PRINZ,10,bestochen,VVPP,bestechen
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Wär,FM,sein
rksp.0,25365,3708,4360,DER PRINZ,10,',$[,--
rksp.0,25365,3708,4360,DER PRINZ,10,es,PPER,es
rksp.0,25365,3708,4360,DER PRINZ,10,auch,ADV,auch
rksp.0,25365,3708,4360,DER PRINZ,10,"!",$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,Wenn,KOUS,wenn
rksp.0,25365,3708,4360,DER PRINZ,10,ihr,PPER,ihr
rksp.0,25365,3708,4360,DER PRINZ,10,ein,ART,ein
rksp.0,25365,3708,4360,DER PRINZ,10,anderes,ADJA,anderer
rksp.0,25365,3708,4360,DER PRINZ,10,Bild,NN,bild
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,das,PRELS,der
rksp.0,25365,3708,4360,DER PRINZ,10,mit,APPR,mit
rksp.0,25365,3708,4360,DER PRINZ,10,andern,ADJA,anderer
rksp.0,25365,3708,4360,DER PRINZ,10,Farben,NN,farbe
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,auf,APPR,auf
rksp.0,25365,3708,4360,DER PRINZ,10,einen,ART,ein
rksp.0,25365,3708,4360,DER PRINZ,10,andern,ADJA,anderer
rksp.0,25365,3708,4360,DER PRINZ,10,Grund,NN,grund
rksp.0,25365,3708,4360,DER PRINZ,10,gemalet,VVPP,gemalet
rksp.0,25365,3708,4360,DER PRINZ,10,ist,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,in,APPR,in
rksp.0,25365,3708,4360,DER PRINZ,10,meinem,PPOSAT,mein
rksp.0,25365,3708,4360,DER PRINZ,10,Herzen,NN,herz
rksp.0,25365,3708,4360,DER PRINZ,10,wieder,ADV,wieder
rksp.0,25365,3708,4360,DER PRINZ,10,Platz,NN,platz
rksp.0,25365,3708,4360,DER PRINZ,10,machen,VVINF,machen
rksp.0,25365,3708,4360,DER PRINZ,10,will,VMFIN,wollen
rksp.0,25365,3708,4360,DER PRINZ,10,:,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Wahrlich,ADJD,wahrlich
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,glaube,VVFIN,glauben
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,wär,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,',$[,--
rksp.0,25365,3708,4360,DER PRINZ,10,es,PPER,es
rksp.0,25365,3708,4360,DER PRINZ,10,zufrieden,ADJD,zufrieden
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,Als,KOUS,als
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,dort,ADV,dort
rksp.0,25365,3708,4360,DER PRINZ,10,liebte,VVFIN,lieben
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,war,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,immer,ADV,immer
rksp.0,25365,3708,4360,DER PRINZ,10,so,ADV,so
rksp.0,25365,3708,4360,DER PRINZ,10,leicht,ADJD,leicht
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,so,ADV,so
rksp.0,25365,3708,4360,DER PRINZ,10,fröhlich,ADJD,fröhlich
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,so,ADV,so
rksp.0,25365,3708,4360,DER PRINZ,10,ausgelassen,ADJD,ausgelassen
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Nun,ADV,nun
rksp.0,25365,3708,4360,DER PRINZ,10,bin,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,von,APPR,von
rksp.0,25365,3708,4360,DER PRINZ,10,allem,PIS,alle
rksp.0,25365,3708,4360,DER PRINZ,10,das,ART,der
rksp.0,25365,3708,4360,DER PRINZ,10,Gegenteil,NN,gegenteil
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,–,XY,–
rksp.0,25365,3708,4360,DER PRINZ,10,Doch,KON,doch
rksp.0,25365,3708,4360,DER PRINZ,10,nein,PTKANT,nein
rksp.0,25365,3708,4360,DER PRINZ,10,;,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,nein,PTKANT,nein
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,nein,PTKANT,nein
rksp.0,25365,3708,4360,DER PRINZ,10,"!",$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,Behäglicher,ADJA,behäglicher
rksp.0,25365,3708,4360,DER PRINZ,10,",","$,",--
rksp.0,25365,3708,4360,DER PRINZ,10,oder,KON,oder
rksp.0,25365,3708,4360,DER PRINZ,10,nicht,PTKNEG,nicht
rksp.0,25365,3708,4360,DER PRINZ,10,behäglicher,ADJD,behäglich
rksp.0,25365,3708,4360,DER PRINZ,10,:,$.,--
rksp.0,25365,3708,4360,DER PRINZ,10,ich,PPER,ich
rksp.0,25365,3708,4360,DER PRINZ,10,bin,VAFIN,sein
rksp.0,25365,3708,4360,DER PRINZ,10,so,ADV,so
rksp.0,25365,3708,4360,DER PRINZ,10,besser,ADJD,gut
rksp.0,25365,3708,4360,DER PRINZ,10,.,$.,--
rksp.0,25365,4503,4720,"Conti, Maler.",6,Ich,PPER,ich
rksp.0,25365,4503,4720,"Conti, Maler.",6,bitte,VVFIN,bitte
rksp.0,25365,4503,4720,"Conti, Maler.",6,",","$,",--
rksp.0,25365,4503,4720,"Conti, Maler.",6,Prinz,NN,prinz
rksp.0,25365,4503,4720,"Conti, Maler.",6,",","$,",--
rksp.0,25365,4503,4720,"Conti, Maler.",6,daß,KOUS,daß
rksp.0,25365,4503,4720,"Conti, Maler.",6,Sie,PPER,sie
rksp.0,25365,4503,4720,"Conti, Maler.",6,die,ART,der
rksp.0,25365,4503,4720,"Conti, Maler.",6,Schranken,NN,schranke
rksp.0,25365,4503,4720,"Conti, Maler.",6,unserer,PPOSAT,unser
rksp.0,25365,4503,4720,"Conti, Maler.",6,Kunst,NN,kunst
rksp.0,25365,4503,4720,"Conti, Maler.",6,erwägen,VVINF,erwägen
rksp.0,25365,4503,4720,"Conti, Maler.",6,wollen,VMFIN,wollen
rksp.0,25365,4503,4720,"Conti, Maler.",6,.,$.,--
rksp.0,25365,4503,4720,"Conti, Maler.",6,Vieles,PIS,viele
rksp.0,25365,4503,4720,"Conti, Maler.",6,von,APPR,von
rksp.0,25365,4503,4720,"Conti, Maler.",6,dem,ART,der
rksp.0,25365,4503,4720,"Conti, Maler.",6,Anzüglichsten,NN,anzüglichster
rksp.0,25365,4503,4720,"Conti, Maler.",6,der,ART,der
rksp.0,25365,4503,4720,"Conti, Maler.",6,Schönheit,NN,schönheit
rksp.0,25365,4503,4720,"Conti, Maler.",6,liegt,VVFIN,liegen
rksp.0,25365,4503,4720,"Conti, Maler.",6,ganz,ADV,ganz
rksp.0,25365,4503,4720,"Conti, Maler.",6,außer,APPR,außer
rksp.0,25365,4503,4720,"Conti, Maler.",6,den,ART,der
rksp.0,25365,4503,4720,"Conti, Maler.",6,Grenzen,NN,grenze
rksp.0,25365,4503,4720,"Conti, Maler.",6,derselben,PDAT,derselbe
rksp.0,25365,4503,4720,"Conti, Maler.",6,.,$.,--
rksp.0,25365,4503,4720,"Conti, Maler.",6,–,XY,–
rksp.0,25365,4503,4720,"Conti, Maler.",6,Treten,VVIMP,treten
rksp.0,25365,4503,4720,"Conti, Maler.",6,Sie,PPER,sie
rksp.0,25365,4503,4720,"Conti, Maler.",6,so,ADV,so
rksp.0,25365,4503,4720,"Conti, Maler.",6,"!",$.,--
rksp.0,25365,4503,4720,"Conti, Maler.",6,–,XY,–
rksp.0,25365,4725,4907,DER PRINZ,10,Vortrefflich,ADJD,vortrefflich
rksp.0,25365,4725,4907,DER PRINZ,10,",","$,",--
rksp.0,25365,4725,4907,DER PRINZ,10,Conti,NE,conti
rksp.0,25365,4725,4907,DER PRINZ,10,;,$.,--
rksp.0,25365,4725,4907,DER PRINZ,10,–,XY,–
rksp.0,25365,4725,4907,DER PRINZ,10,ganz,ADV,ganz
rksp.0,25365,4725,4907,DER PRINZ,10,vortrefflich,ADJD,vortrefflich
rksp.0,25365,4725,4907,DER PRINZ,10,"!",$.,--
rksp.0,25365,4725,4907,DER PRINZ,10,–,XY,–
rksp.0,25365,4725,4907,DER PRINZ,10,Das,PDS,der
rksp.0,25365,4725,4907,DER PRINZ,10,gilt,VVFIN,gelten
rksp.0,25365,4725,4907,DER PRINZ,10,Ihrer,PPOSAT,ihr
rksp.0,25365,4725,4907,DER PRINZ,10,Kunst,NN,kunst
rksp.0,25365,4725,4907,DER PRINZ,10,",","$,",--
rksp.0,25365,4725,4907,DER PRINZ,10,Ihrem,PPOSAT,ihr
rksp.0,25365,4725,4907,DER PRINZ,10,Pinsel,NN,pinsel
rksp.0,25365,4725,4907,DER PRINZ,10,.,$.,--
rksp.0,25365,4725,4907,DER PRINZ,10,–,XY,–
rksp.0,25365,4725,4907,DER PRINZ,10,Aber,KON,aber
rksp.0,25365,4725,4907,DER PRINZ,10,geschmeichelt,VVPP,gesmeicheln
